id,Name,MedianIncomeDollars
0500000US47097,"Lauderdale County, Tennessee",37915
0500000US47099,"Lawrence County, Tennessee",41553
0500000US47101,"Lewis County, Tennessee",37139
0500000US47103,"Lincoln County, Tennessee",45736
0500000US47105,"Loudon County, Tennessee",56078
0500000US47107,"McMinn County, Tennessee",41398
0500000US47109,"McNairy County, Tennessee",36055
0500000US47111,"Macon County, Tennessee",36246
0500000US47113,"Madison County, Tennessee",46223
0500000US47115,"Marion County, Tennessee",48024
0500000US47117,"Marshall County, Tennessee",49370
0500000US47119,"Maury County, Tennessee",54249
0500000US47121,"Meigs County, Tennessee",43250
0500000US47123,"Monroe County, Tennessee",38327
0500000US47125,"Montgomery County, Tennessee",55972
0500000US47127,"Moore County, Tennessee",52294
0500000US47129,"Morgan County, Tennessee",40166
0500000US47131,"Obion County, Tennessee",39866
0500000US47133,"Overton County, Tennessee",36558
0500000US47135,"Perry County, Tennessee",34634
0500000US47137,"Pickett County, Tennessee",41004
0500000US47139,"Polk County, Tennessee",41818
0500000US47141,"Putnam County, Tennessee",40888
0500000US47143,"Rhea County, Tennessee",39451
0500000US47145,"Roane County, Tennessee",50003
0500000US47147,"Robertson County, Tennessee",61774
0500000US47149,"Rutherford County, Tennessee",63846
0500000US47151,"Scott County, Tennessee",35453
0500000US47153,"Sequatchie County, Tennessee",51750
0500000US47155,"Sevier County, Tennessee",45943
0500000US47157,"Shelby County, Tennessee",49782
0500000US47159,"Smith County, Tennessee",46404
0500000US47161,"Stewart County, Tennessee",42269
0500000US47163,"Sullivan County, Tennessee",43442
0500000US47165,"Sumner County, Tennessee",64631
0500000US47167,"Tipton County, Tennessee",60167
0500000US47169,"Trousdale County, Tennessee",52864
0500000US47171,"Unicoi County, Tennessee",39851
0500000US47173,"Union County, Tennessee",41352
0500000US47175,"Van Buren County, Tennessee",37127
0500000US47177,"Warren County, Tennessee",37715
0500000US47179,"Washington County, Tennessee",46752
0500000US47181,"Wayne County, Tennessee",38634
0500000US47183,"Weakley County, Tennessee",38566
0500000US47185,"White County, Tennessee",40745
0500000US47187,"Williamson County, Tennessee",109026
0500000US47189,"Wilson County, Tennessee",71513
0500000US48001,"Anderson County, Texas",43355
0500000US48003,"Andrews County, Texas",74233
0500000US48005,"Angelina County, Texas",47714
0500000US48007,"Aransas County, Texas",44865
0500000US48009,"Archer County, Texas",64476
0500000US48011,"Armstrong County, Texas",66563
0500000US48013,"Atascosa County, Texas",55265
0500000US48015,"Austin County, Texas",65365
0500000US48017,"Bailey County, Texas",46485
0500000US48019,"Bandera County, Texas",53683
0500000US48021,"Bastrop County, Texas",62941
0500000US48023,"Baylor County, Texas",40750
0500000US48025,"Bee County, Texas",42032
0500000US48027,"Bell County, Texas",54184
0500000US48029,"Bexar County, Texas",55456
0500000US48031,"Blanco County, Texas",63071
0500000US48033,"Borden County, Texas",81985
0500000US48035,"Bosque County, Texas",50882
0500000US48037,"Bowie County, Texas",47505
0500000US48039,"Brazoria County, Texas",79270
0500000US48041,"Brazos County, Texas",46839
0500000US48043,"Brewster County, Texas",43894
0500000US48045,"Briscoe County, Texas",42647
0500000US48047,"Brooks County, Texas",27378
0500000US48049,"Brown County, Texas",45457
0500000US48051,"Burleson County, Texas",56235
0500000US48053,"Burnet County, Texas",59238
0500000US48055,"Caldwell County, Texas",52278
0500000US48057,"Calhoun County, Texas",55469
0500000US48059,"Callahan County, Texas",44602
0500000US48061,"Cameron County, Texas",37132
0500000US48063,"Camp County, Texas",42604
0500000US48065,"Carson County, Texas",70087
0500000US48067,"Cass County, Texas",45345
0500000US48069,"Castro County, Texas",45000
0500000US48071,"Chambers County, Texas",76850
0500000US48073,"Cherokee County, Texas",46044
0500000US48075,"Childress County, Texas",40794
0500000US48077,"Clay County, Texas",51191
0500000US48079,"Cochran County, Texas",42798
0500000US48081,"Coke County, Texas",45551
0500000US48083,"Coleman County, Texas",43981
0500000US48085,"Collin County, Texas",94192
0500000US48087,"Collingsworth County, Texas",42750
0500000US48089,"Colorado County, Texas",49504
0500000US48091,"Comal County, Texas",75356
0500000US48093,"Comanche County, Texas",47893
0500000US48095,"Concho County, Texas",43355
0500000US48097,"Cooke County, Texas",57646
0500000US48099,"Coryell County, Texas",51440
0500000US48101,"Cottle County, Texas",34375
0500000US48103,"Crane County, Texas",70398
0500000US48105,"Crockett County, Texas",51152
0500000US48107,"Crosby County, Texas",37899
0500000US48109,"Culberson County, Texas",33417
0500000US48111,"Dallam County, Texas",51250
0500000US48113,"Dallas County, Texas",56854
0500000US48115,"Dawson County, Texas",44657
0500000US48117,"Deaf Smith County, Texas",51841
0500000US48119,"Delta County, Texas",46138
0500000US48121,"Denton County, Texas",83376
0500000US48123,"DeWitt County, Texas",53779
0500000US48125,"Dickens County, Texas",41618
0500000US48127,"Dimmit County, Texas",27832
0500000US48129,"Donley County, Texas",43224
0500000US48131,"Duval County, Texas",37382
0500000US48133,"Eastland County, Texas",35325
0500000US48135,"Ector County, Texas",60676
0500000US48137,"Edwards County, Texas",40313
0500000US48139,"Ellis County, Texas",72213
0500000US48141,"El Paso County, Texas",44597
0500000US48143,"Erath County, Texas",48819
0500000US48145,"Falls County, Texas",38032
0500000US48147,"Fannin County, Texas",50761
0500000US48149,"Fayette County, Texas",56297
0500000US48151,"Fisher County, Texas",46827
0500000US48153,"Floyd County, Texas",48555
0500000US48155,"Foard County, Texas",46354
0500000US48157,"Fort Bend County, Texas",95561
0500000US48159,"Franklin County, Texas",52944
0500000US48161,"Freestone County, Texas",48731
0500000US48163,"Frio County, Texas",42476
0500000US48165,"Gaines County, Texas",59032
0500000US48167,"Galveston County, Texas",69369
0500000US48169,"Garza County, Texas",55039
0500000US48171,"Gillespie County, Texas",58325
0500000US48173,"Glasscock County, Texas",75833
0500000US48175,"Goliad County, Texas",60492
0500000US48177,"Gonzales County, Texas",53006
0500000US48179,"Gray County, Texas",47170
0500000US48181,"Grayson County, Texas",54370
0500000US48183,"Gregg County, Texas",49287
0500000US48185,"Grimes County, Texas",50298
0500000US48187,"Guadalupe County, Texas",70931
0500000US48189,"Hale County, Texas",47080
0500000US48191,"Hall County, Texas",32921
0500000US48193,"Hamilton County, Texas",47500
0500000US48195,"Hansford County, Texas",39229
0500000US48197,"Hardeman County, Texas",42238
0500000US48199,"Hardin County, Texas",59105
0500000US48201,"Harris County, Texas",60146
0500000US48203,"Harrison County, Texas",51202
0500000US48205,"Hartley County, Texas",59280
0500000US48207,"Haskell County, Texas",46013
0500000US48209,"Hays County, Texas",65935
0500000US48211,"Hemphill County, Texas",63778
0500000US48213,"Henderson County, Texas",45798
0500000US48215,"Hidalgo County, Texas",38398
0500000US48217,"Hill County, Texas",48823
0500000US48219,"Hockley County, Texas",48116
0500000US48221,"Hood County, Texas",59049
0500000US48223,"Hopkins County, Texas",51877
0500000US48225,"Houston County, Texas",34297
0500000US48227,"Howard County, Texas",51528
0500000US48229,"Hudspeth County, Texas",29318
0500000US48231,"Hunt County, Texas",51928
0500000US48233,"Hutchinson County, Texas",50651
0500000US48235,"Irion County, Texas",54706
0500000US48237,"Jack County, Texas",51700
0500000US48239,"Jackson County, Texas",60276
0500000US48241,"Jasper County, Texas",46088
0500000US48243,"Jeff Davis County, Texas",53194
0500000US48245,"Jefferson County, Texas",48463
0500000US48247,"Jim Hogg County, Texas",32049
0500000US48249,"Jim Wells County, Texas",42005
0500000US48251,"Johnson County, Texas",62066
0500000US48253,"Jones County, Texas",45694
0500000US48255,"Karnes County, Texas",52252
0500000US48257,"Kaufman County, Texas",65390
0500000US48259,"Kendall County, Texas",82390
0500000US48261,"Kenedy County, Texas",36125
0500000US48263,"Kent County, Texas",45926
0500000US48265,"Kerr County, Texas",52473
0500000US48267,"Kimble County, Texas",42500
0500000US48269,"King County, Texas",65125
0500000US48271,"Kinney County, Texas",31468
0500000US48273,"Kleberg County, Texas",42021
0500000US48275,"Knox County, Texas",46146
0500000US48277,"Lamar County, Texas",43562
0500000US48279,"Lamb County, Texas",43396
0500000US48281,"Lampasas County, Texas",58194
0500000US48283,"La Salle County, Texas",51792
0500000US48285,"Lavaca County, Texas",53021
0500000US48287,"Lee County, Texas",55000
0500000US48289,"Leon County, Texas",44818
0500000US48291,"Liberty County, Texas",49850
0500000US48293,"Limestone County, Texas",42680
0500000US48295,"Lipscomb County, Texas",57372
0500000US48297,"Live Oak County, Texas",55766
0500000US48299,"Llano County, Texas",52178
0500000US48301,"Loving County, Texas",81875
0500000US48303,"Lubbock County, Texas",50473
0500000US48305,"Lynn County, Texas",43524
0500000US48307,"McCulloch County, Texas",45329
0500000US48309,"McLennan County, Texas",48199
0500000US48311,"McMullen County, Texas",68750
0500000US48313,"Madison County, Texas",49428
0500000US48315,"Marion County, Texas",37283
0500000US48317,"Martin County, Texas",69722
0500000US48319,"Mason County, Texas",40708
0500000US48321,"Matagorda County, Texas",45500
0500000US48323,"Maverick County, Texas",38035
0500000US48325,"Medina County, Texas",61059
0500000US48327,"Menard County, Texas",40606
0500000US48329,"Midland County, Texas",78888
0500000US48331,"Milam County, Texas",47081
0500000US48333,"Mills County, Texas",41827
0500000US48335,"Mitchell County, Texas",49670
0500000US48337,"Montague County, Texas",51774
0500000US48339,"Montgomery County, Texas",77416
0500000US48341,"Moore County, Texas",51527
0500000US48343,"Morris County, Texas",42961
0500000US48345,"Motley County, Texas",43750
0500000US48347,"Nacogdoches County, Texas",43598
0500000US48349,"Navarro County, Texas",47920
0500000US48351,"Newton County, Texas",40950
0500000US48353,"Nolan County, Texas",44346
0500000US48355,"Nueces County, Texas",55048
0500000US48357,"Ochiltree County, Texas",49928
0500000US48359,"Oldham County, Texas",63315
0500000US48361,"Orange County, Texas",55700
0500000US48363,"Palo Pinto County, Texas",45979
0500000US48365,"Panola County, Texas",51569
0500000US48367,"Parker County, Texas",74625
0500000US48369,"Parmer County, Texas",54184
0500000US48371,"Pecos County, Texas",52282
0500000US48373,"Polk County, Texas",46182
0500000US48375,"Potter County, Texas",43157
0500000US48377,"Presidio County, Texas",27061
0500000US48379,"Rains County, Texas",49872
0500000US48381,"Randall County, Texas",67397
0500000US48383,"Reagan County, Texas",70478
0500000US48385,"Real County, Texas",34813
0500000US48387,"Red River County, Texas",37955
0500000US48389,"Reeves County, Texas",58384
0500000US48391,"Refugio County, Texas",48112
0500000US48393,"Roberts County, Texas",73854
0500000US48395,"Robertson County, Texas",54201
0500000US48397,"Rockwall County, Texas",94767
0500000US48399,"Runnels County, Texas",41732
0500000US48401,"Rusk County, Texas",52329
0500000US48403,"Sabine County, Texas",33257
0500000US48405,"San Augustine County, Texas",35509
0500000US48407,"San Jacinto County, Texas",44658
0500000US48409,"San Patricio County, Texas",55229
0500000US48411,"San Saba County, Texas",44698
0500000US48413,"Schleicher County, Texas",55677
0500000US48415,"Scurry County, Texas",55889
0500000US48417,"Shackelford County, Texas",45187
0500000US48419,"Shelby County, Texas",40764
0500000US48421,"Sherman County, Texas",56576
0500000US48423,"Smith County, Texas",53511
0500000US48425,"Somervell County, Texas",53162
0500000US48427,"Starr County, Texas",29294
0500000US48429,"Stephens County, Texas",45336
0500000US48431,"Sterling County, Texas",59286
0500000US48433,"Stonewall County, Texas",48000
0500000US48435,"Sutton County, Texas",60543
0500000US48437,"Swisher County, Texas",38418
0500000US48439,"Tarrant County, Texas",64874
0500000US48441,"Taylor County, Texas",50818
0500000US48443,"Terrell County, Texas",33750
0500000US48445,"Terry County, Texas",44975
0500000US48447,"Throckmorton County, Texas",44196
0500000US48449,"Titus County, Texas",46698
0500000US48451,"Tom Green County, Texas",51675
0500000US48453,"Travis County, Texas",71767
0500000US48455,"Trinity County, Texas",40407
0500000US48457,"Tyler County, Texas",43936
0500000US48459,"Upshur County, Texas",50906
0500000US48461,"Upton County, Texas",52257
0500000US48463,"Uvalde County, Texas",41752
0500000US48465,"Val Verde County, Texas",45521
0500000US48467,"Van Zandt County, Texas",51935
0500000US48469,"Victoria County, Texas",55631
0500000US48471,"Walker County, Texas",41855
0500000US48473,"Waller County, Texas",57654
0500000US48475,"Ward County, Texas",64630
0500000US48477,"Washington County, Texas",56237
0500000US48479,"Webb County, Texas",42293
0500000US48481,"Wharton County, Texas",49619
0500000US48483,"Wheeler County, Texas",49352
0500000US48485,"Wichita County, Texas",46575
0500000US48487,"Wilbarger County, Texas",48773
0500000US48489,"Willacy County, Texas",29944
0500000US48491,"Williamson County, Texas",83679
0500000US48493,"Wilson County, Texas",72445
0500000US48495,"Winkler County, Texas",59167
0500000US48497,"Wise County, Texas",61709
0500000US48499,"Wood County, Texas",48534
0500000US48501,"Yoakum County, Texas",68814
0500000US48503,"Young County, Texas",47194
0500000US48505,"Zapata County, Texas",31113
0500000US48507,"Zavala County, Texas",30988
0500000US49001,"Beaver County, Utah",54212
0500000US49003,"Box Elder County, Utah",59937
0500000US49005,"Cache County, Utah",56840
0500000US49007,"Carbon County, Utah",50278
0500000US49009,"Daggett County, Utah",81250
0500000US49011,"Davis County, Utah",79690
0500000US49013,"Duchesne County, Utah",63919
0500000US49015,"Emery County, Utah",52055
0500000US49017,"Garfield County, Utah",52337
0500000US49019,"Grand County, Utah",48673
0500000US49021,"Iron County, Utah",46809
0500000US49023,"Juab County, Utah",62237
0500000US49025,"Kane County, Utah",48269
0500000US49027,"Millard County, Utah",60445
0500000US49029,"Morgan County, Utah",89274
0500000US49031,"Piute County, Utah",39440
0500000US49033,"Rich County, Utah",49886
0500000US49035,"Salt Lake County, Utah",71230
0500000US49037,"San Juan County, Utah",44680
0500000US49039,"Sanpete County, Utah",51720
0500000US49041,"Sevier County, Utah",53020
0500000US49043,"Summit County, Utah",100453
0500000US49045,"Tooele County, Utah",71020
0500000US49047,"Uintah County, Utah",66736
0500000US49049,"Utah County, Utah",70408
0500000US49051,"Wasatch County, Utah",77449
0500000US49053,"Washington County, Utah",56877
0500000US49055,"Wayne County, Utah",44694
0500000US49057,"Weber County, Utah",64636
0500000US50001,"Addison County, Vermont",65093
0500000US50003,"Bennington County, Vermont",53040
0500000US50005,"Caledonia County, Vermont",49348
0500000US50007,"Chittenden County, Vermont",69896
0500000US50009,"Essex County, Vermont",41045
0500000US50011,"Franklin County, Vermont",64258
0500000US50013,"Grand Isle County, Vermont",69583
0500000US50015,"Lamoille County, Vermont",60365
0500000US50017,"Orange County, Vermont",60159
0500000US50019,"Orleans County, Vermont",47915
0500000US50021,"Rutland County, Vermont",54973
0500000US50023,"Washington County, Vermont",62108
0500000US50025,"Windham County, Vermont",52659
0500000US50027,"Windsor County, Vermont",58303
0500000US51001,"Accomack County, Virginia",43210
0500000US51003,"Albemarle County, Virginia",75394
0500000US51005,"Alleghany County, Virginia",47794
0500000US51007,"Amelia County, Virginia",58526
0500000US51009,"Amherst County, Virginia",49170
0500000US51011,"Appomattox County, Virginia",56176
0500000US51013,"Arlington County, Virginia",117374
0500000US51015,"Augusta County, Virginia",61305
0500000US51017,"Bath County, Virginia",46137
0500000US51019,"Bedford County, Virginia",61541
0500000US51021,"Bland County, Virginia",50511
0500000US51023,"Botetourt County, Virginia",68410
0500000US51025,"Brunswick County, Virginia",41927
0500000US51027,"Buchanan County, Virginia",30806
0500000US51029,"Buckingham County, Virginia",46261
0500000US51031,"Campbell County, Virginia",50258
0500000US51033,"Caroline County, Virginia",64715
0500000US51035,"Carroll County, Virginia",43532
0500000US51036,"Charles City County, Virginia",59192
0500000US51037,"Charlotte County, Virginia",39212
0500000US51041,"Chesterfield County, Virginia",80214
0500000US51043,"Clarke County, Virginia",77936
0500000US51045,"Craig County, Virginia",55484
0500000US51047,"Culpeper County, Virginia",73116
0500000US51049,"Cumberland County, Virginia",46221
0500000US51051,"Dickenson County, Virginia",29226
0500000US51053,"Dinwiddie County, Virginia",55880
0500000US51057,"Essex County, Virginia",52681
0500000US51059,"Fairfax County, Virginia",121133
0500000US51061,"Fauquier County, Virginia",97469
0500000US51063,"Floyd County, Virginia",49729
0500000US51065,"Fluvanna County, Virginia",74931
0500000US51067,"Franklin County, Virginia",52639
0500000US51069,"Frederick County, Virginia",73250
0500000US51071,"Giles County, Virginia",52478
0500000US51073,"Gloucester County, Virginia",66701
0500000US51075,"Goochland County, Virginia",89741
0500000US51077,"Grayson County, Virginia",33969
0500000US51079,"Greene County, Virginia",64979
0500000US51081,"Greensville County, Virginia",44534
0500000US51083,"Halifax County, Virginia",42289
0500000US51085,"Hanover County, Virginia",88652
0500000US51087,"Henrico County, Virginia",68572
0500000US51089,"Henry County, Virginia",36683
0500000US51091,"Highland County, Virginia",46147
0500000US51093,"Isle of Wight County, Virginia",71376
0500000US51095,"James City County, Virginia",83048
0500000US51097,"King and Queen County, Virginia",54516
0500000US51099,"King George County, Virginia",87321
0500000US51101,"King William County, Virginia",68720
0500000US51103,"Lancaster County, Virginia",50739
0500000US51105,"Lee County, Virginia",32718
0500000US51107,"Loudoun County, Virginia",136268
0500000US51109,"Louisa County, Virginia",59343
0500000US51111,"Lunenburg County, Virginia",41868
0500000US51113,"Madison County, Virginia",54197
0500000US51115,"Mathews County, Virginia",67009
0500000US51117,"Mecklenburg County, Virginia",42025
0500000US51119,"Middlesex County, Virginia",51917
0500000US51121,"Montgomery County, Virginia",54641
0500000US51125,"Nelson County, Virginia",62446
0500000US51127,"New Kent County, Virginia",79698
0500000US51131,"Northampton County, Virginia",43553
0500000US51133,"Northumberland County, Virginia",58677
0500000US51135,"Nottoway County, Virginia",42869
0500000US51137,"Orange County, Virginia",68481
0500000US51139,"Page County, Virginia",47951
0500000US51141,"Patrick County, Virginia",40486
0500000US51143,"Pittsylvania County, Virginia",45382
0500000US51145,"Powhatan County, Virginia",83914
0500000US51147,"Prince Edward County, Virginia",46189
0500000US51149,"Prince George County, Virginia",67001
0500000US51153,"Prince William County, Virginia",103445
0500000US51155,"Pulaski County, Virginia",52638
0500000US51157,"Rappahannock County, Virginia",68438
0500000US51159,"Richmond County, Virginia",49831
0500000US51161,"Roanoke County, Virginia",65467
0500000US51163,"Rockbridge County, Virginia",54805
0500000US51165,"Rockingham County, Virginia",59817
0500000US51167,"Russell County, Virginia",39482
0500000US51169,"Scott County, Virginia",39144
0500000US51171,"Shenandoah County, Virginia",54921
0500000US51173,"Smyth County, Virginia",40425
0500000US51175,"Southampton County, Virginia",54611
0500000US51177,"Spotsylvania County, Virginia",85330
0500000US51179,"Stafford County, Virginia",106773
0500000US51181,"Surry County, Virginia",54844
0500000US51183,"Sussex County, Virginia",45801
0500000US51185,"Tazewell County, Virginia",40978
0500000US51187,"Warren County, Virginia",68189
0500000US51191,"Washington County, Virginia",46262
0500000US51193,"Westmoreland County, Virginia",54268
0500000US51195,"Wise County, Virginia",38345
0500000US51197,"Wythe County, Virginia",48043
0500000US51199,"York County, Virginia",90367
0500000US51510,"Alexandria city, Virginia",96733
0500000US51520,"Bristol city, Virginia",37904
0500000US51530,"Buena Vista city, Virginia",34273
0500000US51540,"Charlottesville city, Virginia",58933
0500000US51550,"Chesapeake city, Virginia",75790
0500000US51570,"Colonial Heights city, Virginia",53716
0500000US51580,"Covington city, Virginia",39432
0500000US51590,"Danville city, Virginia",36301
0500000US51595,"Emporia city, Virginia",30857
0500000US51600,"Fairfax city, Virginia",111574
0500000US51610,"Falls Church city, Virginia",124796
0500000US51620,"Franklin city, Virginia",40375
0500000US51630,"Fredericksburg city, Virginia",63274
0500000US51640,"Galax city, Virginia",31938
0500000US51650,"Hampton city, Virginia",54550
0500000US51660,"Harrisonburg city, Virginia",43893
0500000US51670,"Hopewell city, Virginia",40497
0500000US51678,"Lexington city, Virginia",36466
0500000US51680,"Lynchburg city, Virginia",43374
0500000US51683,"Manassas city, Virginia",78462
0500000US51685,"Manassas Park city, Virginia",80667
0500000US51690,"Martinsville city, Virginia",33224
0500000US51700,"Newport News city, Virginia",51884
0500000US51710,"Norfolk city, Virginia",49146
0500000US51720,"Norton city, Virginia",28071
0500000US51730,"Petersburg city, Virginia",36135
0500000US51735,"Poquoson city, Virginia",96831
0500000US51740,"Portsmouth city, Virginia",50224
0500000US51750,"Radford city, Virginia",36743
0500000US51760,"Richmond city, Virginia",45117
0500000US51770,"Roanoke city, Virginia",43028
0500000US51775,"Salem city, Virginia",57185
0500000US51790,"Staunton city, Virginia",48049
0500000US51800,"Suffolk city, Virginia",70664
0500000US51810,"Virginia Beach city, Virginia",74186
0500000US51820,"Waynesboro city, Virginia",45738
0500000US51830,"Williamsburg city, Virginia",56163
0500000US51840,"Winchester city, Virginia",53797
0500000US53001,"Adams County, Washington",49142
0500000US53003,"Asotin County, Washington",50423
0500000US53005,"Benton County, Washington",65650
0500000US53007,"Chelan County, Washington",56135
0500000US53009,"Clallam County, Washington",49913
0500000US53011,"Clark County, Washington",71636
0500000US53013,"Columbia County, Washington",51111
0500000US53015,"Cowlitz County, Washington",51752
0500000US53017,"Douglas County, Washington",60452
0500000US53019,"Ferry County, Washington",41924
0500000US53021,"Franklin County, Washington",62002
0500000US53023,"Garfield County, Washington",52525
0500000US53025,"Grant County, Washington",54982
0500000US53027,"Grays Harbor County, Washington",47770
0500000US53029,"Island County, Washington",64809
0500000US53031,"Jefferson County, Washington",54471
0500000US53033,"King County, Washington",89418
0500000US53035,"Kitsap County, Washington",71610
0500000US53037,"Kittitas County, Washington",55193
0500000US53039,"Klickitat County, Washington",54056
0500000US53041,"Lewis County, Washington",50216
0500000US53043,"Lincoln County, Washington",50744
0500000US53045,"Mason County, Washington",55726
0500000US53047,"Okanogan County, Washington",45808
0500000US53049,"Pacific County, Washington",44846
0500000US53051,"Pend Oreille County, Washington",48583
0500000US53053,"Pierce County, Washington",67868
0500000US53055,"San Juan County, Washington",60711
0500000US53057,"Skagit County, Washington",62865
0500000US53059,"Skamania County, Washington",58598
0500000US53061,"Snohomish County, Washington",82751
0500000US53063,"Spokane County, Washington",54852
0500000US53065,"Stevens County, Washington",49200
0500000US53067,"Thurston County, Washington",69592
0500000US53069,"Wahkiakum County, Washington",54085
0500000US53071,"Walla Walla County, Washington",56533
0500000US53073,"Whatcom County, Washington",59285
0500000US53075,"Whitman County, Washington",42163
0500000US53077,"Yakima County, Washington",49871
0500000US54001,"Barbour County, West Virginia",39580
0500000US54003,"Berkeley County, West Virginia",60615
0500000US54005,"Boone County, West Virginia",38642
0500000US54007,"Braxton County, West Virginia",42213
0500000US54009,"Brooke County, West Virginia",49772
0500000US54011,"Cabell County, West Virginia",38321
0500000US54013,"Calhoun County, West Virginia",37610
0500000US54015,"Clay County, West Virginia",35875
0500000US54017,"Doddridge County, West Virginia",46449
0500000US54019,"Fayette County, West Virginia",40379
0500000US54021,"Gilmer County, West Virginia",35810
0500000US54023,"Grant County, West Virginia",41071
0500000US54025,"Greenbrier County, West Virginia",39038
0500000US54027,"Hampshire County, West Virginia",40099
0500000US54029,"Hancock County, West Virginia",45580
0500000US54031,"Hardy County, West Virginia",47186
0500000US54033,"Harrison County, West Virginia",50433
0500000US54035,"Jackson County, West Virginia",44783
0500000US54037,"Jefferson County, West Virginia",76503
0500000US54039,"Kanawha County, West Virginia",45426
0500000US54041,"Lewis County, West Virginia",39423
0500000US54043,"Lincoln County, West Virginia",37679
0500000US54045,"Logan County, West Virginia",38123
0500000US54047,"McDowell County, West Virginia",26547
0500000US54049,"Marion County, West Virginia",48605
0500000US54051,"Marshall County, West Virginia",43918
0500000US54053,"Mason County, West Virginia",40347
0500000US54055,"Mercer County, West Virginia",39372
0500000US54057,"Mineral County, West Virginia",46354
0500000US54059,"Mingo County, West Virginia",31305
0500000US54061,"Monongalia County, West Virginia",49926
0500000US54063,"Monroe County, West Virginia",36493
0500000US54065,"Morgan County, West Virginia",50661
0500000US54067,"Nicholas County, West Virginia",38468
0500000US54069,"Ohio County, West Virginia",48418
0500000US54071,"Pendleton County, West Virginia",41210
0500000US54073,"Pleasants County, West Virginia",48563
0500000US54075,"Pocahontas County, West Virginia",39702
0500000US54077,"Preston County, West Virginia",48317
0500000US54079,"Putnam County, West Virginia",59626
0500000US54081,"Raleigh County, West Virginia",42296
0500000US54083,"Randolph County, West Virginia",41094
0500000US54085,"Ritchie County, West Virginia",44472
0500000US54087,"Roane County, West Virginia",34300
0500000US54089,"Summers County, West Virginia",36049
0500000US54091,"Taylor County, West Virginia",47205
0500000US54093,"Tucker County, West Virginia",45655
0500000US54095,"Tyler County, West Virginia",41108
0500000US54097,"Upshur County, West Virginia",40401
0500000US54099,"Wayne County, West Virginia",36875
0500000US54101,"Webster County, West Virginia",34312
0500000US54103,"Wetzel County, West Virginia",42125
0500000US54105,"Wirt County, West Virginia",40189
0500000US54107,"Wood County, West Virginia",45958
0500000US54109,"Wyoming County, West Virginia",40045
0500000US55001,"Adams County, Wisconsin",43280
0500000US55003,"Ashland County, Wisconsin",43861
0500000US55005,"Barron County, Wisconsin",50903
0500000US55007,"Bayfield County, Wisconsin",52910
0500000US55009,"Brown County, Wisconsin",59963
0500000US55011,"Buffalo County, Wisconsin",57134
0500000US55013,"Burnett County, Wisconsin",49982
0500000US55015,"Calumet County, Wisconsin",72530
0500000US55017,"Chippewa County, Wisconsin",57288
0500000US55019,"Clark County, Wisconsin",51872
0500000US55021,"Columbia County, Wisconsin",65348
0500000US55023,"Crawford County, Wisconsin",48853
0500000US55025,"Dane County, Wisconsin",70541
0500000US55027,"Dodge County, Wisconsin",58870
0500000US55029,"Door County, Wisconsin",58287
0500000US55031,"Douglas County, Wisconsin",52480
0500000US55033,"Dunn County, Wisconsin",56268
0500000US55035,"Eau Claire County, Wisconsin",55711
0500000US55037,"Florence County, Wisconsin",49128
0500000US55039,"Fond du Lac County, Wisconsin",59373
0500000US55041,"Forest County, Wisconsin",44313
0500000US55043,"Grant County, Wisconsin",52958
0500000US55045,"Green County, Wisconsin",62699
0500000US55047,"Green Lake County, Wisconsin",53260
0500000US55049,"Iowa County, Wisconsin",62785
0500000US55051,"Iron County, Wisconsin",40801
0500000US55053,"Jackson County, Wisconsin",52984
0500000US55055,"Jefferson County, Wisconsin",63676
0500000US55057,"Juneau County, Wisconsin",51056
0500000US55059,"Kenosha County, Wisconsin",60929
0500000US55061,"Kewaunee County, Wisconsin",63118
0500000US55063,"La Crosse County, Wisconsin",55479
0500000US55065,"Lafayette County, Wisconsin",59629
0500000US55067,"Langlade County, Wisconsin",46557
0500000US55069,"Lincoln County, Wisconsin",56086
0500000US55071,"Manitowoc County, Wisconsin",53489
0500000US55073,"Marathon County, Wisconsin",59543
0500000US55075,"Marinette County, Wisconsin",47497
0500000US55077,"Marquette County, Wisconsin",49586
0500000US55078,"Menominee County, Wisconsin",43872
0500000US55079,"Milwaukee County, Wisconsin",48742
0500000US55081,"Monroe County, Wisconsin",58178
0500000US55083,"Oconto County, Wisconsin",57105
0500000US55085,"Oneida County, Wisconsin",54198
0500000US55087,"Outagamie County, Wisconsin",63536
0500000US55089,"Ozaukee County, Wisconsin",82807
0500000US55091,"Pepin County, Wisconsin",53140
0500000US55093,"Pierce County, Wisconsin",72111
0500000US55095,"Polk County, Wisconsin",56932
0500000US55097,"Portage County, Wisconsin",57368
0500000US55099,"Price County, Wisconsin",46742
0500000US55101,"Racine County, Wisconsin",59749
0500000US55103,"Richland County, Wisconsin",51335
0500000US55105,"Rock County, Wisconsin",55832
0500000US55107,"Rusk County, Wisconsin",44302
0500000US55109,"St. Croix County, Wisconsin",81124
0500000US55111,"Sauk County, Wisconsin",56732
0500000US55113,"Sawyer County, Wisconsin",44555
0500000US55115,"Shawano County, Wisconsin",54143
0500000US55117,"Sheboygan County, Wisconsin",58943
0500000US55119,"Taylor County, Wisconsin",51698
0500000US55121,"Trempealeau County, Wisconsin",55865
0500000US55123,"Vernon County, Wisconsin",50905
0500000US55125,"Vilas County, Wisconsin",44285
0500000US55127,"Walworth County, Wisconsin",61106
